Run-time: 3888.154792070389 seconds
Algorithm: T-GRAANK 
   - H5Py implementation 
No. of (dataset) attributes: 9
No. of (dataset) tuples: 10000
Minimum support: 0.5
Minimum representativity: 0.9
Multi-core execution: True
Number of cores: 14
Number of tasks: 1000

0. Date
1. Time
2. Global_active_power**
3. Global_reactive_power
4. Voltage
5. Global_intensity
6. Sub_metering_1
7. Sub_metering_2
8. Sub_metering_3

File: data/UCI_household_power_consumption10k.csv

Pattern : Support
['2+', '3+'] : 0.541 | ~ +24.0 hours : 0.001
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.18
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.18
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.18
['4+', '5-'] : 0.745 | ~ +24.0 hours : 0.18
['5+', '4-'] : 0.745 | ~ +24.0 hours : 0.18
['2+', '4+'] : 0.505 | ~ +24.0 hours : 0.181
['5+', '2+'] : 0.537 | ~ +24.0 hours : 0.181
['2-', '4-'] : 0.505 | ~ +24.0 hours : 0.181
['2-', '5-'] : 0.537 | ~ +24.0 hours : 0.181
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.181
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.181
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.181
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.181
['4+', '5-'] : 0.745 | ~ +24.0 hours : 0.181
['5+', '4-'] : 0.745 | ~ +24.0 hours : 0.181
['2+', '4+'] : 0.506 | ~ +24.0 hours : 0.182
['5+', '2+'] : 0.535 | ~ +24.0 hours : 0.182
['2-', '4-'] : 0.506 | ~ +24.0 hours : 0.182
['2-', '5-'] : 0.535 | ~ +24.0 hours : 0.182
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.182
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.182
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.182
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.182
['4+', '5-'] : 0.745 | ~ +24.0 hours : 0.182
['5+', '4-'] : 0.745 | ~ +24.0 hours : 0.182
['2+', '4+'] : 0.507 | ~ +24.0 hours : 0.182
['5+', '2+'] : 0.535 | ~ +24.0 hours : 0.182
['2-', '4-'] : 0.507 | ~ +24.0 hours : 0.182
['2-', '5-'] : 0.535 | ~ +24.0 hours : 0.182
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.182
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.182
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.182
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.182
['4+', '5-'] : 0.745 | ~ +24.0 hours : 0.182
['5+', '4-'] : 0.745 | ~ +24.0 hours : 0.182
['2+', '4+'] : 0.508 | ~ +24.0 hours : 0.183
['5+', '2+'] : 0.535 | ~ +24.0 hours : 0.183
['2-', '4-'] : 0.508 | ~ +24.0 hours : 0.183
['2-', '5-'] : 0.535 | ~ +24.0 hours : 0.183
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.183
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.183
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.183
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.183
['4+', '5-'] : 0.745 | ~ +24.0 hours : 0.183
['5+', '4-'] : 0.745 | ~ +24.0 hours : 0.183
['2+', '4+'] : 0.508 | ~ +24.0 hours : 0.184
['5+', '2+'] : 0.536 | ~ +24.0 hours : 0.184
['2-', '4-'] : 0.508 | ~ +24.0 hours : 0.184
['2-', '5-'] : 0.536 | ~ +24.0 hours : 0.184
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.184
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.184
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.184
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.184
['4+', '5-'] : 0.745 | ~ +24.0 hours : 0.184
['5+', '4-'] : 0.745 | ~ +24.0 hours : 0.184
['2+', '4+'] : 0.509 | ~ +24.0 hours : 0.185
['5+', '2+'] : 0.534 | ~ +24.0 hours : 0.185
['2-', '4-'] : 0.509 | ~ +24.0 hours : 0.185
['2-', '5-'] : 0.534 | ~ +24.0 hours : 0.185
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.185
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.185
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.185
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.185
['4+', '5-'] : 0.745 | ~ +24.0 hours : 0.185
['5+', '4-'] : 0.745 | ~ +24.0 hours : 0.185
['2+', '4+'] : 0.51 | ~ +24.0 hours : 0.185
['5+', '2+'] : 0.531 | ~ +24.0 hours : 0.185
['2-', '4-'] : 0.51 | ~ +24.0 hours : 0.185
['2-', '5-'] : 0.531 | ~ +24.0 hours : 0.185
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.185
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.185
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.185
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.185
['4+', '5-'] : 0.745 | ~ +24.0 hours : 0.185
['5+', '4-'] : 0.745 | ~ +24.0 hours : 0.185
['2+', '4+'] : 0.511 | ~ +24.0 hours : 0.186
['5+', '2+'] : 0.53 | ~ +24.0 hours : 0.186
['2-', '4-'] : 0.511 | ~ +24.0 hours : 0.186
['2-', '5-'] : 0.53 | ~ +24.0 hours : 0.186
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.186
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.186
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.186
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.186
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.186
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.186
['2+', '4+'] : 0.512 | ~ +24.0 hours : 0.187
['5+', '2+'] : 0.532 | ~ +24.0 hours : 0.187
['2-', '4-'] : 0.512 | ~ +24.0 hours : 0.187
['2-', '5-'] : 0.532 | ~ +24.0 hours : 0.187
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.187
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.187
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.187
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.187
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.187
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.187
['2+', '4+'] : 0.512 | ~ +24.0 hours : 0.188
['5+', '2+'] : 0.532 | ~ +24.0 hours : 0.188
['2-', '4-'] : 0.512 | ~ +24.0 hours : 0.188
['2-', '5-'] : 0.532 | ~ +24.0 hours : 0.188
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.188
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.188
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.188
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.188
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.188
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.188
['2+', '4+'] : 0.513 | ~ +24.0 hours : 0.188
['5+', '2+'] : 0.53 | ~ +24.0 hours : 0.188
['2-', '4-'] : 0.513 | ~ +24.0 hours : 0.188
['2-', '5-'] : 0.53 | ~ +24.0 hours : 0.188
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.188
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.188
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.188
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.188
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.188
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.188
['2+', '4+'] : 0.515 | ~ +24.0 hours : 0.189
['5+', '2+'] : 0.528 | ~ +24.0 hours : 0.189
['2-', '4-'] : 0.515 | ~ +24.0 hours : 0.189
['2-', '5-'] : 0.528 | ~ +24.0 hours : 0.189
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.189
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.189
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.189
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.189
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.189
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.189
['2+', '4+'] : 0.515 | ~ +24.0 hours : 0.19
['5+', '2+'] : 0.528 | ~ +24.0 hours : 0.19
['2-', '4-'] : 0.515 | ~ +24.0 hours : 0.19
['2-', '5-'] : 0.528 | ~ +24.0 hours : 0.19
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.19
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.19
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.19
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.19
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.19
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.19
['2+', '4+'] : 0.516 | ~ +24.0 hours : 0.191
['5+', '2+'] : 0.528 | ~ +24.0 hours : 0.191
['2-', '4-'] : 0.516 | ~ +24.0 hours : 0.191
['2-', '5-'] : 0.528 | ~ +24.0 hours : 0.191
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.191
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.191
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.191
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.191
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.191
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.191
['2+', '4+'] : 0.517 | ~ +24.0 hours : 0.191
['5+', '2+'] : 0.529 | ~ +24.0 hours : 0.191
['2-', '4-'] : 0.517 | ~ +24.0 hours : 0.191
['2-', '5-'] : 0.529 | ~ +24.0 hours : 0.191
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.191
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.191
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.191
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.191
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.191
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.191
['2+', '4+'] : 0.518 | ~ +24.0 hours : 0.192
['5+', '2+'] : 0.527 | ~ +24.0 hours : 0.192
['2-', '4-'] : 0.518 | ~ +24.0 hours : 0.192
['2-', '5-'] : 0.527 | ~ +24.0 hours : 0.192
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.192
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.192
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.192
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.192
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.192
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.192
['2+', '4+'] : 0.52 | ~ +24.0 hours : 0.193
['5+', '2+'] : 0.526 | ~ +24.0 hours : 0.193
['2-', '4-'] : 0.52 | ~ +24.0 hours : 0.193
['2-', '5-'] : 0.526 | ~ +24.0 hours : 0.193
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.193
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.193
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.193
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.193
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.193
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.193
['2+', '4+'] : 0.521 | ~ +24.0 hours : 0.194
['5+', '2+'] : 0.525 | ~ +24.0 hours : 0.194
['2-', '4-'] : 0.521 | ~ +24.0 hours : 0.194
['2-', '5-'] : 0.525 | ~ +24.0 hours : 0.194
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.194
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.194
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.194
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.194
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.194
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.194
['2+', '4+'] : 0.521 | ~ +24.0 hours : 0.194
['5+', '2+'] : 0.526 | ~ +24.0 hours : 0.194
['2-', '4-'] : 0.521 | ~ +24.0 hours : 0.194
['2-', '5-'] : 0.526 | ~ +24.0 hours : 0.194
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.194
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.194
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.194
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.194
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.194
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.194
['2+', '4+'] : 0.522 | ~ +24.0 hours : 0.195
['5+', '2+'] : 0.525 | ~ +24.0 hours : 0.195
['2-', '4-'] : 0.522 | ~ +24.0 hours : 0.195
['2-', '5-'] : 0.525 | ~ +24.0 hours : 0.195
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.195
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.195
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.195
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.195
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.195
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.195
['2+', '4+'] : 0.523 | ~ +24.0 hours : 0.196
['5+', '2+'] : 0.524 | ~ +24.0 hours : 0.196
['2-', '4-'] : 0.523 | ~ +24.0 hours : 0.196
['2-', '5-'] : 0.524 | ~ +24.0 hours : 0.196
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.196
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.196
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.196
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.196
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.196
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.196
['2+', '4+'] : 0.524 | ~ +24.0 hours : 0.196
['5+', '2+'] : 0.523 | ~ +24.0 hours : 0.196
['2-', '4-'] : 0.524 | ~ +24.0 hours : 0.196
['2-', '5-'] : 0.523 | ~ +24.0 hours : 0.196
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.196
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.196
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.196
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.196
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.196
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.196
['2+', '4+'] : 0.525 | ~ +24.0 hours : 0.197
['5+', '2+'] : 0.522 | ~ +24.0 hours : 0.197
['2-', '4-'] : 0.525 | ~ +24.0 hours : 0.197
['2-', '5-'] : 0.522 | ~ +24.0 hours : 0.197
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.197
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.197
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.197
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.197
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.197
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.197
['2+', '4+'] : 0.525 | ~ +24.0 hours : 0.198
['5+', '2+'] : 0.522 | ~ +24.0 hours : 0.198
['2-', '4-'] : 0.525 | ~ +24.0 hours : 0.198
['2-', '5-'] : 0.522 | ~ +24.0 hours : 0.198
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.198
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.198
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.198
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.198
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.198
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.198
['2+', '4+'] : 0.526 | ~ +24.0 hours : 0.199
['5+', '2+'] : 0.522 | ~ +24.0 hours : 0.199
['2-', '4-'] : 0.526 | ~ +24.0 hours : 0.199
['2-', '5-'] : 0.522 | ~ +24.0 hours : 0.199
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.199
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.199
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.199
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.199
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.199
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.199
['2+', '4+'] : 0.527 | ~ +24.0 hours : 0.199
['5+', '2+'] : 0.521 | ~ +24.0 hours : 0.199
['2-', '4-'] : 0.527 | ~ +24.0 hours : 0.199
['2-', '5-'] : 0.521 | ~ +24.0 hours : 0.199
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.199
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.199
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.199
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.199
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.199
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.199
['2+', '4+'] : 0.528 | ~ +24.0 hours : 0.2
['5+', '2+'] : 0.519 | ~ +24.0 hours : 0.2
['2-', '4-'] : 0.528 | ~ +24.0 hours : 0.2
['2-', '5-'] : 0.519 | ~ +24.0 hours : 0.2
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.2
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.2
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.2
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.2
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.2
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.2
['2+', '4+'] : 0.529 | ~ +24.0 hours : 0.201
['5+', '2+'] : 0.519 | ~ +24.0 hours : 0.201
['2-', '4-'] : 0.529 | ~ +24.0 hours : 0.201
['2-', '5-'] : 0.519 | ~ +24.0 hours : 0.201
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.201
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.201
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.201
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.201
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.201
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.201
['2+', '4+'] : 0.529 | ~ +24.0 hours : 0.202
['5+', '2+'] : 0.518 | ~ +24.0 hours : 0.202
['2-', '4-'] : 0.529 | ~ +24.0 hours : 0.202
['2-', '5-'] : 0.518 | ~ +24.0 hours : 0.202
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.202
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.202
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.202
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.202
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.202
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.202
['2+', '4+'] : 0.53 | ~ +24.0 hours : 0.202
['5+', '2+'] : 0.518 | ~ +24.0 hours : 0.202
['2-', '4-'] : 0.53 | ~ +24.0 hours : 0.202
['2-', '5-'] : 0.518 | ~ +24.0 hours : 0.202
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.202
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.202
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.202
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.202
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.202
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.202
['2+', '4+'] : 0.531 | ~ +24.0 hours : 0.203
['5+', '2+'] : 0.516 | ~ +24.0 hours : 0.203
['2-', '4-'] : 0.531 | ~ +24.0 hours : 0.203
['2-', '5-'] : 0.516 | ~ +24.0 hours : 0.203
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.203
['5+', '3+'] : 0.542 | ~ +24.0 hours : 0.203
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.203
['3-', '5-'] : 0.542 | ~ +24.0 hours : 0.203
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.203
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.203
['2+', '4+'] : 0.532 | ~ +24.0 hours : 0.204
['5+', '2+'] : 0.515 | ~ +24.0 hours : 0.204
['2-', '4-'] : 0.532 | ~ +24.0 hours : 0.204
['2-', '5-'] : 0.515 | ~ +24.0 hours : 0.204
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.204
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.204
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.204
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.204
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.204
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.204
['2+', '4+'] : 0.533 | ~ +24.0 hours : 0.205
['5+', '2+'] : 0.515 | ~ +24.0 hours : 0.205
['2-', '4-'] : 0.533 | ~ +24.0 hours : 0.205
['2-', '5-'] : 0.515 | ~ +24.0 hours : 0.205
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.205
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.205
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.205
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.205
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.205
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.205
['2+', '4+'] : 0.534 | ~ +24.0 hours : 0.205
['5+', '2+'] : 0.515 | ~ +24.0 hours : 0.205
['2-', '4-'] : 0.534 | ~ +24.0 hours : 0.205
['2-', '5-'] : 0.515 | ~ +24.0 hours : 0.205
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.205
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.205
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.205
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.205
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.205
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.205
['2+', '4+'] : 0.535 | ~ +24.0 hours : 0.206
['5+', '2+'] : 0.513 | ~ +24.0 hours : 0.206
['2-', '4-'] : 0.535 | ~ +24.0 hours : 0.206
['2-', '5-'] : 0.513 | ~ +24.0 hours : 0.206
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.206
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.206
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.206
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.206
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.206
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.206
['2+', '4+'] : 0.536 | ~ +24.0 hours : 0.207
['5+', '2+'] : 0.512 | ~ +24.0 hours : 0.207
['2-', '4-'] : 0.536 | ~ +24.0 hours : 0.207
['2-', '5-'] : 0.512 | ~ +24.0 hours : 0.207
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.207
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.207
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.207
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.207
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.207
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.207
['2+', '4+'] : 0.537 | ~ +24.0 hours : 0.208
['5+', '2+'] : 0.512 | ~ +24.0 hours : 0.208
['2-', '4-'] : 0.537 | ~ +24.0 hours : 0.208
['2-', '5-'] : 0.512 | ~ +24.0 hours : 0.208
['3+', '4-'] : 0.502 | ~ +24.0 hours : 0.208
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.208
['3-', '4+'] : 0.502 | ~ +24.0 hours : 0.208
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.208
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.208
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.208
['2+', '4+'] : 0.538 | ~ +24.0 hours : 0.208
['5+', '2+'] : 0.511 | ~ +24.0 hours : 0.208
['2-', '4-'] : 0.538 | ~ +24.0 hours : 0.208
['2-', '5-'] : 0.511 | ~ +24.0 hours : 0.208
['3+', '4-'] : 0.503 | ~ +24.0 hours : 0.208
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.208
['3-', '4+'] : 0.503 | ~ +24.0 hours : 0.208
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.208
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.208
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.208
['2+', '4+'] : 0.539 | ~ +24.0 hours : 0.209
['5+', '2+'] : 0.511 | ~ +24.0 hours : 0.209
['2-', '4-'] : 0.539 | ~ +24.0 hours : 0.209
['2-', '5-'] : 0.511 | ~ +24.0 hours : 0.209
['3+', '4-'] : 0.503 | ~ +24.0 hours : 0.209
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.209
['3-', '4+'] : 0.503 | ~ +24.0 hours : 0.209
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.209
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.209
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.209
['2+', '4+'] : 0.54 | ~ +24.0 hours : 0.21
['5+', '2+'] : 0.509 | ~ +24.0 hours : 0.21
['2-', '4-'] : 0.54 | ~ +24.0 hours : 0.21
['2-', '5-'] : 0.509 | ~ +24.0 hours : 0.21
['3+', '4-'] : 0.503 | ~ +24.0 hours : 0.21
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.21
['3-', '4+'] : 0.503 | ~ +24.0 hours : 0.21
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.21
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.21
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.21
['2+', '4+'] : 0.54 | ~ +24.0 hours : 0.211
['5+', '2+'] : 0.508 | ~ +24.0 hours : 0.211
['2-', '4-'] : 0.54 | ~ +24.0 hours : 0.211
['2-', '5-'] : 0.508 | ~ +24.0 hours : 0.211
['3+', '4-'] : 0.503 | ~ +24.0 hours : 0.211
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.211
['3-', '4+'] : 0.503 | ~ +24.0 hours : 0.211
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.211
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.211
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.211
['2+', '4+'] : 0.54 | ~ +24.0 hours : 0.211
['5+', '2+'] : 0.509 | ~ +24.0 hours : 0.211
['2-', '4-'] : 0.54 | ~ +24.0 hours : 0.211
['2-', '5-'] : 0.509 | ~ +24.0 hours : 0.211
['3+', '4-'] : 0.503 | ~ +24.0 hours : 0.211
['5+', '3+'] : 0.543 | ~ +24.0 hours : 0.211
['3-', '4+'] : 0.503 | ~ +24.0 hours : 0.211
['3-', '5-'] : 0.543 | ~ +24.0 hours : 0.211
['4+', '5-'] : 0.744 | ~ +24.0 hours : 0.211
['5+', '4-'] : 0.744 | ~ +24.0 hours : 0.211
['2+', '4+'] : 0.54 | ~ +24.0 hours : 0.212
['5+', '2+'] : 0.509 | ~ +24.0 hours : 0.212
['2-', '4-'] : 0.54 | ~ +24.0 hours : 0.212
['2-', '5-'] : 0.509 | ~ +24.0 hours : 0.212
